4.523920112	0.1827504	47
4.527857841	0.182476	47
4.527857841	0.1830248	47
4.527857841	0.182476	47
4.527857841	0.182476	47
4.527857841	0.182476	47
4.519982383	0.182476	47
4.516044655	0.182476	47
4.516044655	0.1827504	47
4.519982383	0.1827504	47
4.516044655	0.182476	47
4.53179557	0.1808296	47
4.547546485	0.179732	47
4.5632974	0.1819272	47
4.575110587	0.1813784	47
4.582986045	0.1830248	47
4.606612417	0.1813784	47
4.634176519	0.182476	47
4.661740621	0.181104	47
4.693242452	0.1813784	47
4.724744282	0.1832992	47
4.760183841	0.1819272	47
4.791685672	0.1819272	47
4.827125231	0.1813784	47
4.850751604	0.181104	47
4.874377977	0.1805552	47
4.890128893	0.181104	47
4.901942079	0.1802808	47
4.909817537	0.181104	47
4.917692994	0.1808296	47
4.925568452	0.1813784	47
4.941319367	0.181104	47
4.968883469	0.181104	47
4.984634384	0.182476	47
5.0003853	0.1819272	47
5.016136215	0.1813784	47
5.03188713	0.1832992	47
5.047638045	0.1822016	47
5.063388961	0.1813784	47
5.079139876	0.1813784	47
5.09882852	0.1832992	47
5.114579435	0.1841224	47
5.126392622	0.1901592	47
5.130330351	0.1896104	47
5.142143537	0.1915312	47
5.153956724	0.1940008	47
5.157894452	0.193452	47
5.16576991	0.1964704	47
5.173645368	0.1986656	47
5.181520825	0.200312	47
5.197271741	0.2022328	47
5.205147198	0.2041536	47
5.213022656	0.2052512	47
5.216960385	0.2066232	47
5.220898114	0.2079952	47
5.2327113	0.209916	47
5.244524486	0.2096416	47
5.260275402	0.2115624	47
5.260275402	0.2110136	47
5.264213131	0.2123856	47
5.272088588	0.2143064	47
5.279964046	0.214032	47
5.295714961	0.2159528	47
5.307528148	0.218148	47
5.315403605	0.2170504	47
5.327216792	0.2219896	47
5.327216792	0.2244592	47
5.331154521	0.227752	47
5.339029978	0.2302216	47
5.339029978	0.231868	47
5.342967707	0.2337888	47
5.354780893	0.235984	47
5.358718622	0.2370816	47
5.36659408	0.237356	47
5.374469538	0.2401	47
5.386282724	0.2425696	47
5.394158182	0.2439416	47
5.398095911	0.2472344	47
5.405971368	0.2521736	47
5.409909097	0.255192	47
5.417784555	0.2576616	47
5.417784555	0.2604056	47
5.421722283	0.2636984	47
5.425660012	0.2669912	47
5.429597741	0.2711072	47
5.437473199	0.2746744	47
5.445348656	0.2776928	47
5.449286385	0.28126	47
5.457161843	0.2848272	47
5.4650373	0.28812	47
5.468975029	0.2911384	47
5.472912758	0.2944312	47
5.480788216	0.2979984	47
5.484725945	0.3010168	47
5.484725945	0.3037608	47
5.484725945	0.3062304	47
5.484725945	0.3089744	47
5.484725945	0.311444	47
5.492601402	0.3130904	47
5.492601402	0.3152856	47
5.496539131	0.3177552	47
5.504414589	0.3202248	47
5.508352318	0.3235176	47
5.508352318	0.326536	47
5.516227775	0.32928	47
5.516227775	0.3325728	47
5.520165504	0.3353168	47
5.520165504	0.3369632	47
5.520165504	0.3391584	47
5.520165504	0.3397072	47
5.524103233	0.3410792	47
5.528040962	0.3438232	47
5.535916419	0.345744	47
5.539854148	0.3509576	47
5.539854148	0.3547992	47
5.543791877	0.3586408	47
5.543791877	0.3624824	47
5.547729606	0.3668728	47
5.551667335	0.3709888	47
5.551667335	0.374556	47
5.551667335	0.3781232	47
5.551667335	0.380044	47
5.559542792	0.3825136	47
5.555605063	0.38416	47
5.555605063	0.3849832	47
5.559542792	0.3863552	47
5.551667335	0.3871784	47
5.555605063	0.3866296	47
5.551667335	0.3901968	47
5.551667335	0.3893736	47
5.547729606	0.3932152	47
5.547729606	0.3954104	47
5.547729606	0.3962336	47
5.543791877	0.3981544	47
5.547729606	0.3998008	47
5.539854148	0.4025448	47
5.539854148	0.4050144	47
5.535916419	0.4072096	47
5.53197869	0.4080328	47
5.535916419	0.408856	47
5.535916419	0.4105024	47
5.53197869	0.4126976	47
5.524103233	0.4162648	47
5.520165504	0.4228504	47
5.508352318	0.4261432	47
5.504414589	0.4299848	47
5.504414589	0.4330032	47
5.50047686	0.436296	47
5.496539131	0.4384912	47
5.492601402	0.4401376	47
5.488663673	0.4406864	47
5.496539131	0.4409608	47
5.50047686	0.4409608	47
5.50047686	0.4426072	47
5.496539131	0.4456256	47
5.496539131	0.4491928	47
5.492601402	0.4560528	47
5.496539131	0.4585224	47
5.496539131	0.4626384	47
5.496539131	0.46648	47
5.50047686	0.4694984	47
5.50047686	0.4749864	47
5.504414589	0.4780048	47
5.50047686	0.4802	47
5.508352318	0.481572	47
5.504414589	0.4837672	47
5.504414589	0.4854136	47
5.504414589	0.4873344	47
5.496539131	0.4892552	47
5.492601402	0.4909016	47
5.50047686	0.492548	47
5.496539131	0.4961152	47
5.496539131	0.5005056	47
5.492601402	0.5068168	47
5.488663673	0.513128	47
5.488663673	0.518616	47
5.480788216	0.5252016	47
5.468975029	0.5312384	47
5.4650373	0.537824	47
5.4650373	0.5424888	47
5.461099572	0.5457816	47
5.461099572	0.5496232	47
5.461099572	0.5537392	47
5.457161843	0.5586784	47
5.457161843	0.5641664	47
5.453224114	0.56938	47
5.445348656	0.5745936	47
5.441410928	0.5806304	47
5.43353547	0.5863928	47
5.425660012	0.591332	47
5.417784555	0.5957224	47
5.413846826	0.5998384	47
5.405971368	0.60368	47
5.398095911	0.6066984	47
5.398095911	0.6094424	47
5.390220453	0.611912	47
5.386282724	0.6157536	47
5.374469538	0.6198696	47
5.362656351	0.6248088	47
5.350843165	0.6305712	47
5.339029978	0.6368824	47
5.331154521	0.6442912	47
5.323279063	0.6500536	47
5.319341334	0.6547184	47
5.315403605	0.6591088	47
5.307528148	0.662676	47
5.307528148	0.66542	47
5.295714961	0.6687128	47
5.291777232	0.6717312	47
5.295714961	0.6739264	47
5.283901775	0.6774936	47
5.279964046	0.6807864	47
5.283901775	0.6851768	47
5.276026317	0.6892928	47
5.276026317	0.6934088	47
5.268150859	0.6980736	47
5.260275402	0.702464	47
5.248462215	0.7076776	47
5.248462215	0.7123424	47
5.236649029	0.7167328	47
5.228773571	0.7205744	47
5.220898114	0.7241416	47
5.205147198	0.7274344	47
5.189396283	0.7301784	47
5.189396283	0.7331968	47
5.177583097	0.736764	47
5.161832181	0.74088	47
5.146081266	0.746368	47
5.126392622	0.7543256	47
5.102766249	0.7611856	47
5.079139876	0.7677712	47
5.055513503	0.7732592	47
5.047638045	0.77518	47
5.043700317	0.77518	47
5.039762588	0.7762776	47
5.008260757	0.7814912	47
4.96494574	0.7883512	47
4.913755265	0.79576	47
4.858627062	0.80262	47
4.811374316	0.808108	47
4.779872486	0.8119496	47
4.740495197	0.814968	47
4.716868824	0.8185352	47
4.681429265	0.821828	47
4.661740621	0.8242976	47
4.614487875	0.8284136	47
4.567235129	0.8325296	47
4.516044655	0.8366456	47
4.488480553	0.8402128	47
4.46485418	0.8415848	47
4.441227807	0.8402128	47
4.401850519	0.8462496	47
4.346722315	0.85064	47
4.260092281	0.8572256	47
4.173462247	0.8638112	47
4.122271772	0.8665552	47
4.078956755	0.8690248	47
4.023828552	0.8723176	47
3.984451264	0.8745128	47
3.956887162	0.8758848	47
3.949011704	0.8750616	47
3.941136247	0.8745128	47
3.921447603	0.8756104	47
3.866319399	0.8775312	47
3.787564823	0.880824	47
3.677308416	0.8854888	47
3.547363365	0.8901536	47
3.413480585	0.8953672	47
3.303224178	0.8994832	47
3.212656415	0.9019528	47
3.149652754	0.904148	47
3.098462279	0.9052456	47
3.059084991	0.9071664	47
3.011832245	0.908264	47
2.948828584	0.9101848	47
2.86219855	0.9129288	47
2.775568516	0.9153984	47
2.708627126	0.9173192	47
2.665312109	0.9186912	47
2.633810278	0.9197888	47
2.59443299	0.9208864	47
2.535367057	0.9228072	47
2.480238854	0.924728	47
2.440861566	0.9258256	47
2.401484278	0.9271976	47
2.369982447	0.9282952	47
2.346356074	0.9293928	47
2.322729701	0.930216	47
2.295165599	0.9310392	47
2.25972604	0.9346064	47
2.232161938	0.935704	47
2.19278465	0.934332	47
2.153407362	0.9359784	47
2.106154616	0.9378992	47
2.078590514	0.938448	47
2.043150955	0.93982	47
2.007711395	0.9414664	47
1.972271836	0.9428384	47
1.940770005	0.9442104	47
1.913205904	0.945308	47
